"","cell1","cell2","score"
"9127",597,3638,0.833333333333333
"9128",600,3638,1
"9129",610,3638,0.708333333333333
"9130",611,3638,1
"9131",430,3639,0.333333333333333
"9132",444,3639,0.666666666666667
"9133",510,3639,0.166666666666667
"9134",563,3639,0.0416666666666667
"9135",591,3639,0.375
"9136",614,3639,0.5
"9137",583,3640,1
"9138",594,3640,1
"9139",596,3640,1
"9140",598,3640,1
"9141",600,3640,1
"9142",606,3640,0.791666666666667
"9143",609,3640,1
"9144",611,3640,1
"9145",615,3640,1
"9146",623,3640,0.833333333333333
"9147",581,3641,1
"9148",582,3641,1
"9149",588,3641,0.958333333333333
"9150",589,3641,1
"9151",592,3641,1
"9152",594,3641,1
"9153",595,3641,0.958333333333333
"9154",596,3641,1
"9155",598,3641,1
"9156",599,3641,0.916666666666667
"9157",540,3642,0.333333333333333
"9158",550,3642,0.333333333333333
"9159",601,3642,0.458333333333333
"9160",581,3643,1
"9161",582,3643,1
"9162",583,3643,1
"9163",589,3643,1
"9164",590,3643,1
"9165",592,3643,1
"9166",594,3643,1
"9167",595,3643,0.958333333333333
"9168",596,3643,1
"9169",600,3643,1
"9170",590,3644,1
"9171",593,3644,0.875
"9172",598,3644,1
"9173",600,3644,1
"9174",605,3644,0.791666666666667
"9175",614,3644,1
"9176",615,3644,1
"9177",622,3644,0.875
"9178",623,3644,0.958333333333333
"9179",625,3644,0.625
"9180",581,3645,1
"9181",582,3645,1
"9182",585,3645,1
"9183",596,3645,1
"9184",609,3645,1
"9185",614,3645,0.875
"9186",623,3645,0.833333333333333
"9187",628,3645,0.75
"9188",741,3646,0.958333333333333
"9189",929,3646,0.875
"9190",585,3647,1
"9191",591,3647,1
"9192",593,3647,0.75
"9193",596,3647,1
"9194",597,3647,0.875
"9195",605,3647,0.875
"9196",611,3647,1
"9197",622,3647,0.75
"9198",626,3647,0.875
"9199",629,3647,1
"9200",585,3648,1
"9201",586,3648,0.958333333333333
"9202",590,3648,1
"9203",595,3648,1
"9204",604,3648,0.416666666666667
"9205",615,3648,1
"9206",619,3648,0.958333333333333
"9207",625,3648,0.583333333333333
"9208",581,3649,1
"9209",583,3649,1
"9210",585,3649,1
"9211",588,3649,1
"9212",594,3649,1
"9213",595,3649,1
"9214",596,3649,1
"9215",599,3649,0.791666666666667
"9216",615,3649,1
"9217",620,3649,1
"9218",580,3650,1
"9219",583,3650,1
"9220",590,3650,1
"9221",594,3650,1
"9222",595,3650,0.875
"9223",600,3650,1
"9224",609,3650,1
"9225",611,3650,1
"9226",618,3650,0.666666666666667
"9227",629,3650,1
"9228",670,3651,0.583333333333333
"9229",678,3651,0.416666666666667
"9230",840,3651,0.583333333333333
"9231",878,3651,0.208333333333333
"9232",904,3651,0.333333333333333
"9233",641,3652,0.5
"9234",642,3652,0.333333333333333
"9235",708,3652,0.625
"9236",735,3652,0.75
"9237",740,3652,0.916666666666667
"9238",859,3652,0.791666666666667
"9239",879,3652,0.458333333333333
"9240",887,3652,0.666666666666667
"9241",910,3652,0.541666666666667
"9242",944,3652,0.583333333333333
"9243",639,3653,0.875
"9244",646,3653,0.583333333333333
"9245",654,3653,0.75
"9246",670,3653,0.666666666666667
"9247",678,3653,0.75
"9248",724,3653,0.708333333333333
"9249",769,3653,0.708333333333333
"9250",817,3653,0.833333333333333
"9251",835,3653,0.791666666666667
"9252",840,3653,0.958333333333333
"9253",160,3654,0.208333333333333
"9254",639,3654,0.625
"9255",649,3654,0.458333333333333
"9256",714,3654,0.541666666666667
"9257",829,3654,0.416666666666667
"9258",863,3654,0.708333333333333
"9259",884,3654,0.583333333333333
"9260",909,3654,0.541666666666667
"9261",943,3654,0.458333333333333
"9262",21,3655,0.0416666666666667
"9263",673,3655,1
"9264",704,3655,0.541666666666667
"9265",807,3655,0.5
"9266",682,3656,0.833333333333333
"9267",699,3656,0.666666666666667
"9268",712,3656,0.833333333333333
"9269",723,3656,0.875
"9270",771,3656,0.833333333333333
"9271",772,3656,0.708333333333333
"9272",887,3656,1
"9273",910,3656,0.75
"9274",632,3657,0.708333333333333
"9275",636,3657,0.708333333333333
"9276",637,3657,0.75
"9277",644,3657,0.875
"9278",668,3657,0.833333333333333
"9279",708,3657,0.708333333333333
"9280",717,3657,0.666666666666667
"9281",736,3657,0.916666666666667
"9282",747,3657,0.583333333333333
"9283",816,3657,0.833333333333333
"9284",664,3658,0.875
"9285",666,3658,0.708333333333333
"9286",671,3658,0.75
"9287",675,3658,0.625
"9288",688,3658,0.833333333333333
"9289",724,3658,0.625
"9290",769,3658,0.791666666666667
"9291",819,3658,0.833333333333333
"9292",835,3658,0.916666666666667
"9293",838,3658,0.875
"9294",636,3659,0.916666666666667
"9295",680,3659,0.875
"9296",709,3659,0.458333333333333
"9297",713,3659,0.25
"9298",721,3659,0.916666666666667
"9299",739,3659,0.666666666666667
"9300",743,3659,0.583333333333333
"9301",747,3659,0.916666666666667
"9302",749,3659,0.875
"9303",768,3659,0.375
"9304",652,3660,0.625
"9305",667,3660,0.791666666666667
"9306",854,3660,0.25
"9307",863,3660,0.666666666666667
"9308",876,3660,0.583333333333333
"9309",880,3660,0.666666666666667
"9310",902,3660,0.666666666666667
"9311",903,3660,0.708333333333333
"9312",928,3660,0.625
"9313",934,3660,0.541666666666667
"9314",680,3661,1
"9315",692,3661,0.791666666666667
"9316",708,3661,0.75
"9317",735,3661,1
"9318",736,3661,0.875
"9319",740,3661,1
"9320",749,3661,1
"9321",849,3661,0.75
"9322",859,3661,0.666666666666667
"9323",910,3661,0.875
"9324",213,3662,0.458333333333333
"9325",224,3662,0.541666666666667
"9326",631,3662,0.375
"9327",649,3662,0.291666666666667
"9328",659,3662,0.541666666666667
"9329",840,3662,0.541666666666667
"9330",866,3662,0.333333333333333
"9331",896,3662,0.25
"9332",933,3662,0.333333333333333
"9333",935,3662,0.166666666666667
"9334",682,3663,0.541666666666667
"9335",712,3663,0.583333333333333
"9336",723,3663,0.875
"9337",771,3663,0.791666666666667
"9338",772,3663,0.541666666666667
"9339",887,3663,0.916666666666667
"9340",888,3663,0.625
"9341",923,3663,0.666666666666667
"9342",924,3663,0.5
"9343",952,3663,0.541666666666667
"9344",632,3664,0.791666666666667
"9345",680,3664,1
"9346",681,3664,0.875
"9347",686,3664,1
"9348",711,3664,0.625
"9349",721,3664,1
"9350",726,3664,1
"9351",740,3664,0.958333333333333
"9352",748,3664,0.791666666666667
"9353",749,3664,1
"9354",769,3665,0.541666666666667
"9355",770,3665,0.291666666666667
"9356",811,3665,0.458333333333333
"9357",835,3665,0.416666666666667
"9358",851,3665,0.583333333333333
"9359",911,3665,0.541666666666667
"9360",915,3665,0.541666666666667
"9361",937,3665,0.208333333333333
"9362",942,3665,0.583333333333333
"9363",948,3665,0.458333333333333
"9364",651,3666,0.583333333333333
"9365",670,3666,0.708333333333333
"9366",724,3666,0.708333333333333
"9367",832,3666,0.625
"9368",836,3666,0.625
"9369",840,3666,1
"9370",860,3666,0.166666666666667
"9371",884,3666,0.541666666666667
"9372",927,3666,0.25
"9373",955,3666,0.916666666666667
"9374",692,3667,0.75
"9375",719,3667,0.75
"9376",736,3667,0.875
"9377",744,3667,0.875
"9378",785,3667,0.833333333333333
"9379",887,3667,0.791666666666667
"9380",888,3667,0.958333333333333
"9381",906,3667,0.708333333333333
"9382",918,3667,1
"9383",952,3667,0.791666666666667
"9384",663,3668,0.875
"9385",687,3668,0.791666666666667
"9386",694,3668,0.791666666666667
"9387",724,3668,1
"9388",746,3668,0.583333333333333
"9389",819,3668,0.791666666666667
"9390",837,3668,1
"9391",874,3668,1
"9392",938,3668,0.958333333333333
"9393",945,3668,0.958333333333333
"9394",635,3669,0.583333333333333
"9395",660,3669,0.541666666666667
"9396",680,3669,0.75
"9397",681,3669,0.75
"9398",700,3669,0.416666666666667
"9399",701,3669,0.625
"9400",708,3669,0.833333333333333
"9401",725,3669,0.458333333333333
"9402",739,3669,0.791666666666667
"9403",749,3669,0.708333333333333
"9404",637,3670,0.625
"9405",652,3670,0.75
"9406",663,3670,1
"9407",667,3670,0.791666666666667
"9408",696,3670,0.625
"9409",719,3670,0.583333333333333
"9410",724,3670,0.583333333333333
"9411",744,3670,0.791666666666667
"9412",837,3670,0.791666666666667
"9413",950,3670,0.541666666666667
"9414",640,3671,0.625
"9415",642,3671,0.666666666666667
"9416",647,3671,0.458333333333333
"9417",703,3671,0.708333333333333
"9418",805,3671,0.333333333333333
"9419",884,3671,0.458333333333333
"9420",902,3671,0.458333333333333
"9421",908,3671,0.166666666666667
"9422",915,3671,0.625
"9423",940,3671,0.333333333333333
"9424",645,3672,1
"9425",798,3672,1
"9426",804,3672,1
"9427",815,3672,1
"9428",824,3672,1
"9429",827,3672,1
"9430",833,3672,1
"9431",892,3672,1
"9432",929,3672,1
"9433",646,3673,0.875
"9434",654,3673,0.916666666666667
"9435",724,3673,0.416666666666667
"9436",800,3673,0.625
"9437",831,3673,0.5
"9438",835,3673,0.708333333333333
"9439",851,3673,0.75
"9440",863,3673,0.833333333333333
"9441",903,3673,0.75
"9442",913,3673,0.75
"9443",658,3674,0.916666666666667
"9444",761,3674,0.833333333333333
"9445",764,3674,0.416666666666667
"9446",868,3674,0.791666666666667
"9447",879,3674,0.958333333333333
"9448",889,3674,0.666666666666667
"9449",895,3674,1
"9450",897,3674,1
"9451",920,3674,1
"9452",926,3674,0.916666666666667
"9453",693,3675,1
"9454",695,3675,1
"9455",707,3675,1
"9456",716,3675,1
"9457",750,3675,1
"9458",753,3675,1
"9459",764,3675,1
"9460",765,3675,1
"9461",834,3675,1
"9462",857,3675,1
"9463",43,3676,0.75
"9464",220,3676,0.708333333333333
"9465",679,3676,0.125
"9466",761,3676,0.583333333333333
"9467",837,3676,0.666666666666667
"9468",875,3676,0.708333333333333
"9469",879,3676,0.291666666666667
"9470",906,3676,0.541666666666667
"9471",920,3676,0.583333333333333
"9472",926,3676,0.583333333333333
"9473",673,3677,1
"9474",693,3677,1
"9475",695,3677,1
"9476",707,3677,1
"9477",716,3677,1
"9478",750,3677,1
"9479",753,3677,1
"9480",834,3677,1
"9481",857,3677,1
"9482",867,3677,1
"9483",769,3678,0.291666666666667
"9484",771,3678,0.416666666666667
"9485",785,3678,0.583333333333333
"9486",787,3678,0.125
"9487",796,3678,0.208333333333333
"9488",880,3678,0.291666666666667
"9489",889,3678,0.458333333333333
"9490",897,3678,0.75
"9491",926,3678,0.791666666666667
"9492",952,3678,0.666666666666667
"9493",645,3679,1
"9494",705,3679,1
"9495",741,3679,1
"9496",775,3679,1
"9497",804,3679,1
"9498",815,3679,1
"9499",824,3679,1
"9500",827,3679,1
"9501",833,3679,1
"9502",929,3679,1
"9503",639,3680,0.666666666666667
"9504",642,3680,0.375
"9505",648,3680,0.541666666666667
"9506",655,3680,0.416666666666667
"9507",669,3680,0.416666666666667
"9508",683,3680,0.416666666666667
"9509",791,3680,0.458333333333333
"9510",820,3680,0.25
"9511",878,3680,0.208333333333333
"9512",944,3680,0.166666666666667
"9513",634,3681,0.833333333333333
"9514",735,3681,0.958333333333333
"9515",785,3681,0.833333333333333
"9516",887,3681,0.75
"9517",895,3681,1
"9518",910,3681,1
"9519",918,3681,0.958333333333333
"9520",920,3681,1
"9521",934,3681,0.416666666666667
"9522",952,3681,0.916666666666667
"9523",635,3682,0.583333333333333
"9524",680,3682,1
"9525",681,3682,1
"9526",715,3682,0.708333333333333
"9527",727,3682,0.666666666666667
"9528",740,3682,0.916666666666667
"9529",747,3682,0.791666666666667
"9530",749,3682,0.958333333333333
"9531",850,3682,0.416666666666667
"9532",914,3682,0.708333333333333
"9533",798,3683,0.75
"9534",804,3683,0.75
"9535",810,3683,0.541666666666667
"9536",815,3683,0.75
"9537",824,3683,0.666666666666667
"9538",827,3683,0.708333333333333
"9539",843,3683,0.708333333333333
"9540",236,3684,0.291666666666667
"9541",633,3684,0.75
"9542",658,3684,0.875
"9543",761,3684,1
"9544",834,3684,0.75
"9545",845,3684,0.333333333333333
"9546",897,3684,0.916666666666667
"9547",918,3684,0.5
"9548",920,3684,0.875
"9549",926,3684,0.708333333333333
"9550",639,3685,0.916666666666667
"9551",640,3685,0.916666666666667
"9552",654,3685,0.708333333333333
"9553",670,3685,0.875
"9554",678,3685,0.833333333333333
"9555",742,3685,0.541666666666667
"9556",747,3685,0.958333333333333
"9557",822,3685,0.375
"9558",902,3685,0.75
"9559",927,3685,0.5
"9560",665,3686,0.791666666666667
"9561",695,3686,0.875
"9562",707,3686,0.958333333333333
"9563",750,3686,0.833333333333333
"9564",764,3686,1
"9565",767,3686,0.958333333333333
"9566",768,3686,0.833333333333333
"9567",834,3686,0.875
"9568",916,3686,0.708333333333333
"9569",934,3686,0.375
"9570",829,3687,0.208333333333333
"9571",962,3687,1
"9572",970,3687,1
"9573",973,3687,1
"9574",957,3688,1
"9575",959,3688,1
"9576",963,3688,1
"9577",966,3688,1
"9578",967,3688,1
"9579",968,3688,1
"9580",969,3688,1
"9581",970,3688,1
"9582",972,3688,1
"9583",973,3688,1
"9584",957,3689,1
"9585",958,3689,1
"9586",964,3689,1
"9587",965,3689,1
"9588",966,3689,1
"9589",968,3689,1
"9590",970,3689,1
"9591",971,3689,1
"9592",973,3689,1
"9593",974,3689,1
"9594",957,3690,1
"9595",958,3690,1
"9596",963,3690,1
"9597",965,3690,1
"9598",966,3690,1
"9599",967,3690,1
"9600",968,3690,1
"9601",969,3690,1
"9602",961,3691,1
"9603",962,3691,1
"9604",963,3691,1
"9605",965,3691,1
"9606",966,3691,1
"9607",968,3691,1
"9608",969,3691,1
"9609",970,3691,1
"9610",971,3691,1
"9611",973,3691,1
"9612",958,3692,1
"9613",959,3692,1
"9614",961,3692,1
"9615",963,3692,1
"9616",965,3692,1
"9617",966,3692,1
"9618",967,3692,1
"9619",969,3692,1
"9620",970,3692,1
"9621",972,3692,1
"9622",961,3693,0.916666666666667
"9623",962,3693,0.875
"9624",965,3693,0.958333333333333
"9625",957,3694,1
"9626",963,3694,1
"9627",971,3694,1
"9628",974,3694,1
"9629",957,3695,1
"9630",958,3695,1
"9631",959,3695,1
"9632",963,3695,1
"9633",964,3695,1
"9634",966,3695,1
"9635",967,3695,1
"9636",968,3695,1
"9637",972,3695,1
"9638",973,3695,1
"9639",961,3696,1
"9640",962,3696,1
"9641",963,3696,1
"9642",965,3696,1
"9643",967,3696,1
"9644",969,3696,1
"9645",970,3696,1
"9646",971,3696,1
"9647",972,3696,1
"9648",20,3697,0.25
"9649",350,3697,0.125
"9650",638,3697,0.0416666666666667
"9651",835,3697,0.0833333333333333
"9652",941,3697,0.166666666666667
"9653",960,3698,1
"9654",961,3698,0.916666666666667
"9655",964,3698,1
"9656",967,3698,1
"9657",968,3698,1
"9658",969,3698,1
"9659",971,3698,1
"9660",972,3698,1
"9661",973,3698,1
"9662",957,3699,1
"9663",960,3699,1
"9664",964,3699,1
"9665",966,3699,1
"9666",967,3699,1
"9667",968,3699,1
"9668",970,3699,1
"9669",971,3699,1
"9670",972,3699,1
"9671",973,3699,1
"9672",959,3700,1
"9673",960,3700,1
"9674",962,3700,1
"9675",964,3700,1
"9676",967,3700,1
"9677",972,3700,1
"9678",973,3700,1
"9679",960,3701,1
"9680",964,3701,1
"9681",966,3701,1
"9682",967,3701,1
"9683",968,3701,1
"9684",969,3701,1
"9685",970,3701,1
"9686",971,3701,1
"9687",972,3701,1
"9688",973,3701,1
"9689",679,3702,0.0833333333333333
"9690",710,3702,0.208333333333333
"9691",876,3702,0.0833333333333333
"9692",961,3702,0.875
"9693",966,3702,1
"9694",958,3703,0.875
"9695",959,3703,1
"9696",964,3703,0.958333333333333
"9697",965,3703,1
"9698",957,3704,1
"9699",966,3704,1
"9700",967,3704,1
"9701",968,3704,1
"9702",969,3704,1
"9703",970,3704,1
"9704",971,3704,1
"9705",972,3704,1
"9706",973,3704,1
"9707",974,3704,1
"9708",997,3108,0.586206896551724
"9709",1009,3108,0.793103448275862
"9710",1038,3108,0.655172413793103
"9711",1060,3108,1
"9712",1066,3108,0.793103448275862
"9713",1106,3108,0.931034482758621
"9714",1126,3108,0.862068965517241
"9715",1143,3108,0.689655172413793
"9716",1153,3108,0.724137931034483
"9717",1161,3108,0.793103448275862
"9718",1002,3109,1
"9719",1028,3109,0.896551724137931
"9720",1046,3109,0.96551724137931
"9721",1047,3109,0.931034482758621
"9722",1055,3109,0.793103448275862
"9723",1065,3109,0.689655172413793
"9724",1082,3109,1
"9725",1127,3109,1
"9726",1169,3109,0.931034482758621
"9727",1187,3109,0.862068965517241
"9728",988,3110,0.827586206896552
"9729",1153,3110,0.620689655172414
"9730",1161,3110,1
"9731",1174,3110,0.620689655172414
"9732",1180,3110,1
"9733",1182,3110,0.931034482758621
"9734",1185,3110,1
"9735",1200,3110,1
"9736",1224,3110,0.896551724137931
"9737",1228,3110,0.827586206896552
"9738",986,3111,0.862068965517241
"9739",997,3111,0.689655172413793
"9740",1008,3111,1
"9741",1038,3111,0.827586206896552
"9742",1060,3111,0.96551724137931
"9743",1066,3111,0.896551724137931
"9744",1126,3111,0.896551724137931
"9745",1153,3111,0.827586206896552
"9746",1161,3111,0.620689655172414
"9747",1247,3111,0.827586206896552
"9748",986,3112,0.96551724137931
"9749",1011,3112,0.931034482758621
"9750",1037,3112,1
"9751",1060,3112,0.896551724137931
"9752",1069,3112,0.862068965517241
"9753",1141,3112,0.931034482758621
"9754",1153,3112,0.758620689655172
"9755",1161,3112,1
"9756",1182,3112,0.931034482758621
"9757",1185,3112,1
"9758",984,3113,0.758620689655172
"9759",997,3113,0.689655172413793
"9760",1001,3113,0.931034482758621
"9761",1015,3113,0.793103448275862
"9762",1038,3113,0.862068965517241
"9763",1060,3113,0.586206896551724
"9764",1066,3113,0.758620689655172
"9765",1069,3113,0.620689655172414
"9766",1121,3113,1
"9767",1153,3113,0.655172413793103
"9768",988,3114,0.96551724137931
"9769",1010,3114,1
"9770",1012,3114,1
"9771",1048,3114,0.793103448275862
"9772",1061,3114,1
"9773",1095,3114,1
"9774",1141,3114,0.96551724137931
"9775",1161,3114,0.827586206896552
"9776",1180,3114,0.827586206896552
"9777",1182,3114,1
"9778",985,3115,0.931034482758621
"9779",1019,3115,0.896551724137931
"9780",1030,3115,0.689655172413793
"9781",1060,3115,0.655172413793103
"9782",1090,3115,1
"9783",1099,3115,0.793103448275862
"9784",1101,3115,0.862068965517241
"9785",1113,3115,1
"9786",1198,3115,0.689655172413793
"9787",1244,3115,0.862068965517241
"9788",986,3116,0.620689655172414
"9789",1006,3116,0.862068965517241
"9790",1041,3116,0.96551724137931
"9791",1049,3116,0.862068965517241
"9792",1060,3116,0.793103448275862
"9793",1065,3116,0.896551724137931
"9794",1066,3116,0.827586206896552
"9795",1081,3116,0.758620689655172
"9796",1129,3116,0.827586206896552
"9797",1247,3116,0.862068965517241
"9798",1051,3117,1
"9799",1077,3117,1
"9800",1078,3117,1
"9801",1150,3117,1
"9802",1156,3117,1
"9803",1189,3117,1
"9804",1194,3117,1
"9805",1201,3117,1
"9806",1205,3117,1
"9807",1222,3117,1
"9808",1021,3118,0.482758620689655
"9809",1077,3118,0.96551724137931
"9810",1078,3118,0.931034482758621
"9811",1079,3118,1
"9812",1142,3118,1
"9813",1150,3118,1
"9814",1160,3118,1
"9815",1186,3118,1
"9816",1222,3118,0.931034482758621
"9817",1230,3118,0.827586206896552
"9818",1051,3119,1
"9819",1077,3119,1
"9820",1078,3119,1
"9821",1150,3119,1
"9822",1156,3119,1
"9823",1164,3119,1
"9824",1189,3119,1
"9825",1194,3119,1
"9826",1205,3119,1
"9827",1222,3119,1
"9828",983,3120,1
"9829",987,3120,1
"9830",1032,3120,1
"9831",1051,3120,1
"9832",1110,3120,1
"9833",1115,3120,1
"9834",1155,3120,1
"9835",1194,3120,1
"9836",1204,3120,1
"9837",1215,3120,1
"9838",1051,3121,1
"9839",1076,3121,1
"9840",1077,3121,1
"9841",1078,3121,1
"9842",1142,3121,0.931034482758621
"9843",1150,3121,1
"9844",1160,3121,1
"9845",1186,3121,1
"9846",1205,3121,1
"9847",1222,3121,1
"9848",1051,3122,1
"9849",1077,3122,1
"9850",1078,3122,1
"9851",1142,3122,1
"9852",1150,3122,1
"9853",1164,3122,1
"9854",1186,3122,1
"9855",1189,3122,1
"9856",1205,3122,1
"9857",1222,3122,1
"9858",990,3123,1
"9859",995,3123,1
"9860",1021,3123,1
"9861",1039,3123,1
"9862",1043,3123,1
"9863",1102,3123,1
"9864",1139,3123,1
"9865",1149,3123,1
"9866",1166,3123,1
"9867",1187,3123,1
"9868",1051,3124,1
"9869",1078,3124,1
"9870",1110,3124,1
"9871",1150,3124,1
"9872",1156,3124,1
"9873",1164,3124,1
"9874",1189,3124,1
"9875",1194,3124,1
"9876",1205,3124,1
"9877",1222,3124,1
"9878",1051,3125,1
"9879",1077,3125,1
"9880",1078,3125,1
"9881",1079,3125,1
"9882",1134,3125,0.620689655172414
"9883",1164,3125,1
"9884",1186,3125,1
"9885",1194,3125,1
"9886",1205,3125,1
"9887",1222,3125,1
"9888",990,3126,1
"9889",1025,3126,0.96551724137931
"9890",1035,3126,0.862068965517241
"9891",1043,3126,1
"9892",1084,3126,0.793103448275862
"9893",1108,3126,0.96551724137931
"9894",1134,3126,1
"9895",1167,3126,1
"9896",1187,3126,1
"9897",1230,3126,0.758620689655172
"9898",1051,3127,1
"9899",1078,3127,1
"9900",1150,3127,1
"9901",1156,3127,1
"9902",1164,3127,1
"9903",1189,3127,1
"9904",1194,3127,1
"9905",1201,3127,1
"9906",1205,3127,1
"9907",1222,3127,1
"9908",1003,3128,1
"9909",1051,3128,1
"9910",1078,3128,1
"9911",1155,3128,1
"9912",1156,3128,1
"9913",1164,3128,1
"9914",1189,3128,1
"9915",1194,3128,1
"9916",1201,3128,1
"9917",1222,3128,1
"9918",1269,3129,0.379310344827586
"9919",1275,3129,0
"9920",1288,3129,0
"9921",1346,3129,0.172413793103448
"9922",1879,3129,0.206896551724138
"9923",1986,3129,0.206896551724138
"9924",2999,3129,0.275862068965517
"9925",3065,3129,0.413793103448276
"9926",1323,3130,0.137931034482759
"9927",1547,3130,0.448275862068966
"9928",1659,3130,0.241379310344828
"9929",1803,3130,0.275862068965517
"9930",2089,3130,0
"9931",1487,3131,0.344827586206897
"9932",1550,3131,0.137931034482759
"9933",1632,3131,0.448275862068966
"9934",1669,3131,0.413793103448276
"9935",1699,3131,0.551724137931034
"9936",1877,3131,0.620689655172414
"9937",2081,3131,0.0344827586206897
"9938",1454,3132,0.206896551724138
"9939",1699,3132,0.379310344827586
"9940",1716,3132,0.137931034482759
"9941",1728,3132,0.103448275862069
"9942",1833,3132,0.172413793103448
"9943",1858,3132,0.241379310344828
"9944",1877,3132,0.310344827586207
"9945",1970,3132,0.137931034482759
"9946",1997,3132,0.206896551724138
"9947",1278,3133,0.137931034482759
"9948",1320,3133,0.344827586206897
"9949",1329,3133,0.172413793103448
"9950",1397,3133,0.310344827586207
"9951",1406,3133,0.310344827586207
"9952",1516,3133,0.172413793103448
"9953",1567,3133,0.344827586206897
"9954",1604,3133,0.206896551724138
"9955",1937,3133,0.206896551724138
"9956",1135,3134,0.0344827586206897
"9957",1547,3134,0.0344827586206897
"9958",1750,3134,0.241379310344828
"9959",1858,3134,0.275862068965517
"9960",1912,3134,0.310344827586207
"9961",2893,3134,0.172413793103448
"9962",1568,3135,0.448275862068966
"9963",1618,3135,0.655172413793103
"9964",1632,3135,0.793103448275862
"9965",1665,3135,0.275862068965517
"9966",1806,3135,0.379310344827586
"9967",1877,3135,0.413793103448276
"9968",1885,3135,0.689655172413793
"9969",1908,3135,0.689655172413793
"9970",2024,3135,0.655172413793103
"9971",1266,3136,0.517241379310345
"9972",1333,3136,0.482758620689655
"9973",1348,3136,0.379310344827586
"9974",1366,3136,0.862068965517241
"9975",1552,3136,0.241379310344828
"9976",1586,3136,0.206896551724138
"9977",1651,3136,0.482758620689655
"9978",1796,3136,0.379310344827586
"9979",1883,3136,0.517241379310345
"9980",2028,3136,0.413793103448276
"9981",1785,3137,0.448275862068966
"9982",1802,3137,0.241379310344828
"9983",1912,3137,0.275862068965517
"9984",1915,3137,0.413793103448276
"9985",2010,3137,0.241379310344828
"9986",2018,3137,0.241379310344828
"9987",2029,3137,0.413793103448276
"9988",2045,3137,0.413793103448276
"9989",2054,3137,0.206896551724138
"9990",2627,3137,0.103448275862069
"9991",1264,3138,0.310344827586207
"9992",1311,3138,0.172413793103448
"9993",1324,3138,0.206896551724138
"9994",1329,3138,0.0689655172413793
"9995",1334,3138,0.172413793103448
"9996",1474,3138,0.206896551724138
"9997",1718,3138,0.0689655172413793
"9998",1731,3138,0
"9999",1790,3138,0
"10000",2683,3138,0.0344827586206897
"10001",1253,3139,0.655172413793103
"10002",1340,3139,0.275862068965517
"10003",3076,3139,0.0689655172413793
"10004",3102,3139,0.0344827586206897
"10005",1256,3140,0.655172413793103
"10006",1456,3140,0.310344827586207
"10007",1469,3140,0.551724137931034
"10008",1639,3140,0.448275862068966
"10009",1653,3140,0.344827586206897
"10010",1672,3140,0.620689655172414
"10011",1699,3140,0.413793103448276
"10012",1885,3140,0.275862068965517
"10013",2027,3140,0.482758620689655
"10014",1363,3141,0.206896551724138
"10015",1552,3141,0.172413793103448
"10016",1664,3141,0.137931034482759
"10017",1670,3141,0.172413793103448
"10018",1717,3141,0.310344827586207
"10019",1752,3141,0.241379310344828
"10020",1837,3141,0.0689655172413793
"10021",1842,3141,0.0689655172413793
"10022",1867,3141,0.206896551724138
"10023",2090,3141,0.206896551724138
"10024",1278,3142,0.413793103448276
"10025",1325,3142,0.448275862068966
"10026",1437,3142,0.275862068965517
"10027",1639,3142,0.551724137931034
"10028",1700,3142,0.241379310344828
"10029",1812,3142,0.310344827586207
"10030",1845,3142,0.310344827586207
"10031",2087,3142,0.206896551724138
"10032",3091,3142,0.103448275862069
"10033",1360,3143,0.103448275862069
"10034",1698,3143,0.620689655172414
"10035",1850,3143,0.103448275862069
"10036",1874,3143,0.310344827586207
"10037",1879,3143,0.275862068965517
"10038",2027,3143,0.413793103448276
"10039",1625,3144,0.310344827586207
"10040",1671,3144,0.310344827586207
"10041",1683,3144,0.310344827586207
"10042",1689,3144,0.344827586206897
"10043",1692,3144,0.310344827586207
"10044",1702,3144,0.275862068965517
"10045",1754,3144,0.310344827586207
"10046",1765,3144,0.482758620689655
"10047",1836,3144,0.310344827586207
"10048",1871,3144,0.310344827586207
"10049",1273,3145,0.241379310344828
"10050",1632,3145,0.620689655172414
"10051",1680,3145,0.310344827586207
"10052",1705,3145,0.241379310344828
"10053",1804,3145,0.448275862068966
"10054",1806,3145,0.620689655172414
"10055",1840,3145,0.137931034482759
"10056",1877,3145,0.275862068965517
"10057",1885,3145,0.689655172413793
"10058",2918,3145,0.103448275862069
"10059",1098,3146,0.137931034482759
"10060",1273,3146,0.275862068965517
"10061",1277,3146,0.206896551724138
"10062",1598,3146,0.275862068965517
"10063",1708,3146,0.517241379310345
"10064",1761,3146,0.241379310344828
"10065",1908,3146,0.310344827586207
"10066",1932,3146,0.206896551724138
"10067",1994,3146,0.379310344827586
"10068",1355,3147,0.172413793103448
"10069",1401,3147,0.0344827586206897
"10070",1711,3147,0.275862068965517
"10071",2565,3147,0
"10072",1415,3148,0.206896551724138
"10073",1444,3148,0.206896551724138
"10074",1464,3148,0.172413793103448
"10075",1470,3148,0.103448275862069
"10076",1625,3148,0.0689655172413793
"10077",1672,3148,0.275862068965517
"10078",2524,3148,0.275862068965517
"10079",1363,3149,0.413793103448276
"10080",1366,3149,0.551724137931034
"10081",1480,3149,0.206896551724138
"10082",1698,3149,0.551724137931034
"10083",1718,3149,0.448275862068966
"10084",1756,3149,0.172413793103448
